"552845402	20160622	201606	2016	2016.4712	BUS	BUSINESS						BUS			USAMED	REUTERS	USA					MED			1	013	013	01	1	0.4	5	1	5	1.59235668789808	0								0								0								20160622151500	http://www.computing.co.uk/ctg/news/2462406/samsung-to-spend-usd12bn-on-iot-research",,,,,,,,,
"552845403	20160622	201606	2016	2016.4712	BUS	INVESTOR						BUS			USAMED	REUTERS	USA					MED			1	071	071	07	2	7.4	4	2	4	-0.92287261563934	3	Washington", District of Columbia," United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington", District of Columbia," United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington", District of Columbia," United States	US	USDC	DC001	38.8951	-77.0364	531871	20160622151500	http://www.channelnewsasia.com/news/business/us-existing-home-sales-ri/2895688.html",,,
"552845404	20160622	201606	2016	2016.4712	BUS	INVESTOR						BUS			USAMED	REUTERS	USA					MED			1	071	071	07	2	7.4	2	1	2	-0.64308681672026	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20160622151500	http://m.themalaymailonline.com/money/article/us-existing-home-sales-rise-to-more-than-9-year-high",,,,,,,,,
"552845405	20160622	201606	2016	2016.4712	BUS	CAR MAKER						BUS			chr	CHEROKEE			chr						0	090	090	09	2	-2.0	5	1	5	-3.06406685236769	4	Kuala Kangsar", Perak," Malaysia	MY	MY07	37393	4.76667	100.933	-2403574	4	Kuala Kangsar", Perak," Malaysia	MY	MY07	37393	4.76667	100.933	-2403574	4	Kuala Kangsar", Perak," Malaysia	MY	MY07	37393	4.76667	100.933	-2403574	20160622151500	http://m.themalaymailonline.com/malaysia/article/pro-bn-ngo-pact-lodges-police-report-against-dr-m",,,
"552845406	20160622	201606	2016	2016.4712	BUSBUS	AIRLINE						BUS	BUS		BUS	INVESTOR						BUS			1	012	012	01	1	-0.4	10	1	10	-1.12359550561798	3	Chicago", Illinois," United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago", Illinois," United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago", Illinois," United States	US	USIL	IL031	41.85	-87.6501	423587	20160622151500	http://www.nashvilleherald.com/index.php/sid/245193013",,,
"552845407	20160622	201606	2016	2016.4712	BUSCRM	BANK						BUS	CRM												1	020	020	02	1	3.0	5	1	5	-6.35838150289018	3	Dallas", Texas," United States	US	USTX	TX113	32.7831	-96.8067	1380944	0								3	Dallas", Texas," United States	US	USTX	TX113	32.7831	-96.8067	1380944	20160622151500	http://www.guns.com/2016/06/22/fbi-offers-reward-asks-for-publics-help-identifying-bank-robbers/",,,,,
"552845408	20160622	201606	2016	2016.4712	BUSCRM	BANK						BUS	CRM												1	030	030	03	1	4.0	5	1	5	-6.35838150289018	3	Dallas", Texas," United States	US	USTX	TX113	32.7831	-96.8067	1380944	0								3	Dallas", Texas," United States	US	USTX	TX113	32.7831	-96.8067	1380944	20160622151500	http://www.guns.com/2016/06/22/fbi-offers-reward-asks-for-publics-help-identifying-bank-robbers/",,,,,
"552845409	20160622	201606	2016	2016.4712	BUSLEG	BUSINESS						BUS	LEG		BUS	INDUSTRY						BUS			1	036	036	03	1	4.0	1	1	1	-2.1978021978022	1	United Kingdom	UK	UK		54	-2	UK	4	Bengaluru", Karnataka," India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Bengaluru", Karnataka," India	IN	IN19	70159	12.9833	77.5833	-2090174	20160622151500	http://ptinews.com/news/7581275_RBI-ready-with-liquidity-to-keep-mkts--well-behaved--.html",,,,,
"552845410	20160622	201606	2016	2016.4712	BUSLEG	MANUFACTURER						BUS	LEG		USA	NEW JERSEY	USA								1	020	020	02	1	3.0	3	1	3	3.5	2	New Jersey"," United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey"," United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey"," United States	US	USNJ		40.314	-74.5089	NJ	20160622151500	http://www.stereophile.com/content/dealer-events-new-york-new-jersey-today-tomorrow",,,,,,
"552845411	20160622	201606	2016	2016.4712	BWA	BOTSWANA	BWA																		1	017	017	01	1	0.0	2	1	2	2.18978102189781	4	Gaborone", South East," Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	0								4	Gaborone", South East," Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	20160622151500	http://www.gabzfm.com/botswana-commemorates-100th-day-independence",,,,,
"552845412	20160622	201606	2016	2016.4712	BWA	BOTSWANA	BWA																		1	051	051	05	1	3.4	2	1	2	2.18978102189781	4	Gaborone", South East," Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	0								4	Gaborone", South East," Botswana	BC	BC09	6330	-24.6464	25.9119	-1397372	20160622151500	http://www.gabzfm.com/botswana-commemorates-100th-day-independence",,,,,
"552845413	20160622	201606	2016	2016.4712	BWA	BOTSWANA	BWA																		1	051	051	05	1	3.4	10	1	10	2.18978102189781	4	National Stadium", South East," Botswana	BC	BC09	6330	-24.6567	25.9328	9039754	0								4	National Stadium", South East," Botswana	BC	BC09	6330	-24.6567	25.9328	9039754	20160622151500	http://www.gabzfm.com/botswana-commemorates-100th-day-independence",,,,,
"552845414	20160622	201606	2016	2016.4712	BWA	BOTSWANA	BWA								AGR	FARMER						AGR			1	130	130	13	3	-4.4	4	1	4	-8.52713178294578	1	Botswana	BC	BC		-22	24	BC	1	Botswana	BC	BC		-22	24	BC	1	Botswana	BC	BC		-22	24	BC	20160622151500	http://www.gabzfm.com/bmc-loses-p57-million-measles",,,,,,,,,
"552845415	20160622	201606	2016	2016.4712	CAN	CANADA	CAN																		0	013	013	01	1	0.4	4	1	4	1.90895741556535	3	Houston", Texas," United States	US	USTX	TX201	29.7633	-95.3633	1380948	0								3	Houston", Texas," United States	US	USTX	TX201	29.7633	-95.3633	1380948	20160622151500	http://www.bodyshopbusiness.com/refinish-the-green-scene-low-voc-market/",,,,,
"552845416	20160622	201606	2016	2016.4712	CAN	CANADA	CAN																		1	042	042	04	1	1.9	10	1	10	2.88461538461538	4	Winnipeg", Manitoba," Canada	CA	CA03	12577	49.8833	-97.1667	-576096	0								4	Winnipeg", Manitoba," Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20160622151500	http://regina.ctvnews.ca/earl-and-countess-of-wessex-to-visit-regina-on-wednesday-1.2956560",,,,,
"552845417	20160622	201606	2016	2016.4712	CAN	SASKATCHEWAN	CAN																		1	043	043	04	1	2.8	16	1	10	2.88461538461538	4	Winnipeg", Manitoba," Canada	CA	CA03	12577	49.8833	-97.1667	-576096	0								4	Winnipeg", Manitoba," Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20160622151500	http://regina.ctvnews.ca/earl-and-countess-of-wessex-to-visit-regina-on-wednesday-1.2956560",,,,,
"552845418	20160622	201606	2016	2016.4712	CAN	CANADA	CAN																		1	080	080	08	2	5.0	5	1	5	-4.60358056265985	0								0								0								20160622151500	http://www.ksby.com/story/32280417/sherpa-fire-containment-increased-to-89-and-acres-burned-remains-at-7969",,,,,,,,,
"552845419	20160622	201606	2016	2016.4712	CAN	CANADA	CAN																		0	084	084	08	2	7.0	8	1	8	3.01369863013698	4	Mobert", Ontario," Canada	CA	CA08	12684	48.6833	-85.65	-569472	0								4	Mobert", Ontario," Canada	CA	CA08	12684	48.6833	-85.65	-569472	20160622151500	http://www.newswire.ca/news-releases/pic-mobert-first-nation-celebrates-grand-opening-of-new-water-treatment-plant-583817961.html",,,,,
"552845420	20160622	201606	2016	2016.4712	CAN	CANADA	CAN																		0	172	172	17	4	-5.0	8	1	4	-7.25995316159251	4	Ottawa", Ontario," Canada	CA	CA08	12755	45.4167	-75.7	-570760	0								4	Ottawa", Ontario," Canada	CA	CA08	12755	45.4167	-75.7	-570760	20160622151500	http://www.ctvnews.ca/canada/she-s-not-moving-at-all-jagtar-gill-murder-trial-hears-911-call-1.2956488",,,,,
"552845421	20160622	201606	2016	2016.4712	CAN	CANADA	CAN								AFG	AFGHANISTAN	AFG								0	016	016	01	1	-2.0	1	1	1	-1.50602409638554	4	Vancouver Island", British Columbia," Canada	CA	CA02	190729	49.6667	-125.833	-575271	4	Vancouver Island", British Columbia," Canada	CA	CA02	190729	49.6667	-125.833	-575271	4	Vancouver Island", British Columbia," Canada	CA	CA02	190729	49.6667	-125.833	-575271	20160622151500	http://ipolitics.ca/2016/06/22/morning-brief-wednesday-june-22-2016/",,,
"552845422	20160622	201606	2016	2016.4712	CAN	CANADA	CAN								AFG	AFGHANISTAN	AFG								0	016	016	01	1	-2.0	1	1	1	-1.50602409638554	4	Vancouver Island", British Columbia," Canada	CA	CA02	190729	49.6667	-125.833	-575271	1	Afghanistan	AF	AF		33	65	AF	1	Afghanistan	AF	AF		33	65	AF	20160622151500	http://ipolitics.ca/2016/06/22/morning-brief-wednesday-june-22-2016/",,,,,,,
"552845423	20160622	201606	2016	2016.4712	CAN	CANADA	CAN								CANGOV	CANADA	CAN					GOV			1	040	040	04	1	1.0	2	1	2	2.88461538461538	4	Winnipeg", Manitoba," Canada	CA	CA03	12577	49.8833	-97.1667	-576096	4	Winnipeg", Manitoba," Canada	CA	CA03	12577	49.8833	-97.1667	-576096	4	Winnipeg", Manitoba," Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20160622151500	http://regina.ctvnews.ca/earl-and-countess-of-wessex-to-visit-regina-on-wednesday-1.2956560",,,
"552845424	20160622	201606	2016	2016.4712	CAN	CANADA	CAN								CANMIL	ONTARIO	CAN					MIL			1	091	091	09	2	-2.0	10	1	10	-3.64963503649635	4	Trenton", Nova Scotia," Canada	CA	CA07	12632	45.6167	-62.6167	-574959	4	Trenton", Nova Scotia," Canada	CA	CA07	12632	45.6167	-62.6167	-574959	4	Trenton", Nova Scotia," Canada	CA	CA07	12632	45.6167	-62.6167	-574959	20160622151500	http://www.winnipegfreepress.com/canada/police-probe-death-of-woman-in-residence-at-ontario-military-base-383945171.html",,,
"552845425	20160622	201606	2016	2016.4712	CAN	CANADA	CAN								COP	POLICE						COP			0	010	010	01	1	0.0	4	1	4	-7.25995316159251	4	Ottawa", Ontario," Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa", Ontario," Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa", Ontario," Canada	CA	CA08	12755	45.4167	-75.7	-570760	20160622151500	http://www.ctvnews.ca/canada/she-s-not-moving-at-all-jagtar-gill-murder-trial-hears-911-call-1.2956488",,,
"552845426	20160622	201606	2016	2016.4712	CAN	CANADA	CAN								CVL	COMMUNITY						CVL			0	111	111	11	3	-2.0	2	1	2	-4.06464250734574	4	Quebec", Quebec," Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec", Quebec," Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec", Quebec," Canada	CA	CA10	12750	47.5	-72	-571850	20160622151500	http://www.newageislam.com/islam",-women-and-feminism/new-age-islam-news-bureau/this-woman-discarded-her-traditional-clothes-in-protest-at-isis-former-islamic-state-sex-slave-tells-congress-the-terror-group-must-be-%E2%80%98terminated%E2%80%99/d/107730,,
"552845427	20160622	201606	2016	2016.4712	CAN	CANADA	CAN								GBR	UNITED KINGDOM	GBR								1	050	050	05	1	3.5	2	1	2	-1.85185185185186	4	Ottawa", Ontario," Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	London", London, City of," United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London", London, City of," United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20160622151500	http://www.cbc.ca/news/world/brexit-jo-cox-memorials-1.3647057",
"552845428	20160622	201606	2016	2016.4712	CAN	CANADA	CAN								GOV	PREMIER						GOV			1	040	040	04	1	1.0	8	1	8	2.88461538461538	4	Winnipeg", Manitoba," Canada	CA	CA03	12577	49.8833	-97.1667	-576096	4	Winnipeg", Manitoba," Canada	CA	CA03	12577	49.8833	-97.1667	-576096	4	Winnipeg", Manitoba," Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20160622151500	http://regina.ctvnews.ca/earl-and-countess-of-wessex-to-visit-regina-on-wednesday-1.2956560",,,
"552845429	20160622	201606	2016	2016.4712	CAN	CANADA	CAN								MED	MEDIA						MED			0	084	084	08	2	7.0	4	1	4	-7.25995316159251	4	Ottawa", Ontario," Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa", Ontario," Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa", Ontario," Canada	CA	CA08	12755	45.4167	-75.7	-570760	20160622151500	http://www.ctvnews.ca/canada/she-s-not-moving-at-all-jagtar-gill-murder-trial-hears-911-call-1.2956488",,,
"552845430	20160622	201606	2016	2016.4712	CAN	CANADA	CAN								MEDLEG	MEDIA						MED	LEG		1	020	020	02	1	3.0	10	1	10	0.854700854700855	4	Montreal", Quebec," Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Quebec", Quebec," Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec", Quebec," Canada	CA	CA10	12750	47.5	-72	-571850	20160622151500	http://www.4-traders.com/news/Government-of-Canada-Environment-and-Climate-Change-Canada-to-hold-a-Technical-Briefing--22561329/",,,
"552845431	20160622	201606	2016	2016.4712	CAN	CANADA	CAN								MILGOV	LIEUTENANT						MIL	GOV		1	040	040	04	1	1.0	2	1	2	2.88461538461538	4	Winnipeg", Manitoba," Canada	CA	CA03	12577	49.8833	-97.1667	-576096	4	Winnipeg", Manitoba," Canada	CA	CA03	12577	49.8833	-97.1667	-576096	4	Winnipeg", Manitoba," Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20160622151500	http://regina.ctvnews.ca/earl-and-countess-of-wessex-to-visit-regina-on-wednesday-1.2956560",,,
"552845432	20160622	201606	2016	2016.4712	CAN	CANADA	CAN								MNCUSA	STARBUCKS	USA					MNC			1	020	020	02	1	3.0	3	1	3	1.1461318051576	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20160622151500	http://www.todaysparent.com/family/how-to-make-cold-brew-coffee/",,,,,,,,,
"552845433	20160622	201606	2016	2016.4712	CAN	CANADA	CAN								MOS	MUSLIM				MOS					0	180	180	18	4	-9.0	10	1	10	-4.06464250734574	4	Quebec", Quebec," Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec", Quebec," Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec", Quebec," Canada	CA	CA10	12750	47.5	-72	-571850	20160622151500	http://www.newageislam.com/islam",-women-and-feminism/new-age-islam-news-bureau/this-woman-discarded-her-traditional-clothes-in-protest-at-isis-former-islamic-state-sex-slave-tells-congress-the-terror-group-must-be-%E2%80%98terminated%E2%80%99/d/107730,,
"552845434	20160622	201606	2016	2016.4712	CAN	ONTARIO	CAN								USA	UNITED STATES	USA								0	020	020	02	1	3.0	1	1	1	4.45269016697589	3	Chicago", Illinois," United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago", Illinois," United States	US	USIL	IL031	41.85	-87.6501	423587	2	Illinois"," United States	US	USIL		40.3363	-89.0022	IL	20160622151500	http://www.prweb.com/releases/2016/cg-chicago/prweb13505486.htm",,,,
"552845435	20160622	201606	2016	2016.4712	CAN	ONTARIO	CAN								USA	ILLINOIS	USA								0	020	020	02	1	3.0	2	1	2	4.45269016697589	3	Chicago", Illinois," United States	US	USIL	IL031	41.85	-87.6501	423587	2	Illinois"," United States	US	USIL		40.3363	-89.0022	IL	2	Illinois"," United States	US	USIL		40.3363	-89.0022	IL	20160622151500	http://www.prweb.com/releases/2016/cg-chicago/prweb13505486.htm",,,,,
"552845436	20160622	201606	2016	2016.4712	CAN	CANADA	CAN								USA	THE US	USA								1	192	192	19	4	-9.5	10	1	10	-0.65789473684211	1	Canada	CA	CA		60	-95	CA	1	Canada	CA	CA		60	-95	CA	1	Canada	CA	CA		60	-95	CA	20160622151500	https://www.c21media.net/vice-exceeds-expansion-plans/",,,,,,,,,
"552845437	20160622	201606	2016	2016.4712	CAN	TORONTO	CAN								idg	INDIGENOUS			idg						1	051	051	05	1	3.4	10	1	10	2.17821782178218	4	Toronto", Ontario," Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto", Ontario," Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto", Ontario," Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20160622151500	http://www.newswire.ca/news-releases/canadian-race-relations-foundation-bringing-together-communities-in-conversation-for-national-aboriginal-day-583836441.html",,,
"552845438	20160622	201606	2016	2016.4712	CAN	TORONTO	CAN								idg	INDIGENOUS			idg						1	070	070	07	2	7.0	10	1	10	2.17821782178218	4	Toronto", Ontario," Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto", Ontario," Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto", Ontario," Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20160622151500	http://www.newswire.ca/news-releases/canadian-race-relations-foundation-bringing-together-communities-in-conversation-for-national-aboriginal-day-583836441.html",,,
"552845439	20160622	201606	2016	2016.4712	CANEDU	MCGILL	CAN					EDU													0	040	040	04	1	1.0	6	1	6	2.40083507306889	2	Louisiana"," United States	US	USLA		31.1801	-91.8749	LA	0								2	Louisiana"," United States	US	USLA		31.1801	-91.8749	LA	20160622151500	http://www.hebronjournalregister.com/index.php?option=com_content&view=article&id=1853:hebron-nebraskas-porch-swing-capital&catid=34:local-news&Itemid=63",,,,,,,
"552845440	20160622	201606	2016	2016.4712	CANEDU	MCGILL	CAN					EDU													0	040	040	04	1	1.0	2	1	2	2.40083507306889	2	Nebraska"," United States	US	USNE		41.1289	-98.2883	NE	0								2	Nebraska"," United States	US	USNE		41.1289	-98.2883	NE	20160622151500	http://www.hebronjournalregister.com/index.php?option=com_content&view=article&id=1853:hebron-nebraskas-porch-swing-capital&catid=34:local-news&Itemid=63",,,,,,,
"552845441	20160622	201606	2016	2016.4712	CANGOV	CANADA	CAN					GOV													1	017	017	01	1	0.0	4	1	4	6.33946830265849	4	Quebec", Quebec," Canada	CA	CA10	12750	47.5	-72	-571850	0								4	Quebec", Quebec," Canada	CA	CA10	12750	47.5	-72	-571850	20160622151500	http://www.newswire.ca/news-releases/the-government-of-quebec-invites-quebecers-to-celebrate-the-20th-anniversary-of-national-aboriginal-day-583827951.html",,,,,
"552845442	20160622	201606	2016	2016.4712	CANGOV	CANADA	CAN					GOV			CAN	CANADA	CAN								1	040	040	04	1	1.0	2	1	2	2.88461538461538	4	Winnipeg", Manitoba," Canada	CA	CA03	12577	49.8833	-97.1667	-576096	4	Winnipeg", Manitoba," Canada	CA	CA03	12577	49.8833	-97.1667	-576096	4	Winnipeg", Manitoba," Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20160622151500	http://regina.ctvnews.ca/earl-and-countess-of-wessex-to-visit-regina-on-wednesday-1.2956560",,,
"552845443	20160622	201606	2016	2016.4712	CANGOV	MANITOBA	CAN					GOV			MILGOV	LIEUTENANT						MIL	GOV		1	036	036	03	1	4.0	10	1	10	4.95867768595041	0								0								0								20160622151500	http://www.630ched.com/syn/107/146216/146216",,,,,,,,,
"552845444	20160622	201606	2016	2016.4712	CHE	SWITZERLAND	CHE								BUS	BANK						BUS			1	010	010	01	1	0.0	4	1	4	-3.38983050847458	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20160622151500	https://www.theguardian.com/business/2016/jun/22/banks-high-alert-city-war-rooms-fills-cash-machines-eu-referendum",,,,,,,,,
"552845445	20160622	201606	2016	2016.4712	CHE	SWISS	CHE								CHEBUS	SWITZERLAND	CHE					BUS			0	010	010	01	1	0.0	4	1	4	-3.38983050847458	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20160622151500	https://www.theguardian.com/business/2016/jun/22/banks-high-alert-city-war-rooms-fills-cash-machines-eu-referendum",,,,,,,,,
"552845446	20160622	201606	2016	2016.4712	CHE	SWITZERLAND	CHE								TUR	TURKEY	TUR								0	042	042	04	1	1.9	2	1	2	-6.266318537859	4	Zurich", ZüSZ," Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	1	Turkey	TU	TU		39	35	TU	4	Zurich", ZüSZ," Switzerland	SZ	SZ25	26310	47.3667	8.55	-2554935	20160622151500	http://www.turkishweekly.net/2016/06/22/news/government-to-strengthen-anti-terrorism-measures/",,,,,
"552845447	20160622	201606	2016	2016.4712	CHEBUS	SWISS	CHE					BUS													0	010	010	01	1	0.0	6	1	6	-3.38983050847458	1	Switzerland	SZ	SZ		47	8	SZ	0								1	Switzerland	SZ	SZ		47	8	SZ	20160622151500	https://www.theguardian.com/business/2016/jun/22/banks-high-alert-city-war-rooms-fills-cash-machines-eu-referendum",,,,,,,,,
"552845448	20160622	201606	2016	2016.4712	CHL	CHILE	CHL								COP	POLICE						COP			1	110	110	11	3	-2.0	4	1	4	-2.36220472440945	2	California"," United States	US	USCA		36.17	-119.746	CA	2	California"," United States	US	USCA		36.17	-119.746	CA	2	California"," United States	US	USCA		36.17	-119.746	CA	20160622151500	http://www.redding.com/news/383957051.xhtml",,,,,,
"552845449	20160622	201606	2016	2016.4712	CHN	CHINA	CHN																		1	010	010	01	1	0.0	2	1	2	0.16863406408094	1	Canada	CA	CA		60	-95	CA	0								1	Canada	CA	CA		60	-95	CA	20160622151500	http://hotelnewsnow.com/articles/51809/5-things-to-know-22-June-2016",,,,,,,,,
"552845450	20160622	201606	2016	2016.4712	CHN	SHENZHEN	CHN																		1	014	014	01	1	0.0	2	1	2	-4.72813238770685	4	Beijing", Beijing," China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Shenzhen", Guangdong," China	CH	CH30	13036	22.2	111.117	-1925267	20160622151500	http://9to5mac.com/2016/06/22/baili-100c-patent-claim-iphone-6/",,,,,
"552845451	20160622	201606	2016	2016.4712	CHN	SHENZHEN	CHN																		1	014	014	01	1	0.0	8	1	8	-4.72813238770685	4	Shenzhen", Guangdong," China	CH	CH30	13036	22.2	111.117	-1925267	0								4	Shenzhen", Guangdong," China	CH	CH30	13036	22.2	111.117	-1925267	20160622151500	http://9to5mac.com/2016/06/22/baili-100c-patent-claim-iphone-6/",,,,,
"552845452	20160622	201606	2016	2016.4712	CHN	TIANJIN	CHN																		0	036	036	03	1	4.0	3	1	3	0	4	Tianjin", Tianjin," China	CH	CH28	13279	39.1422	117.177	-1928564	0								4	Heibei", Liaoning," China	CH	CH19	13188	42.8667	124.323	10716640	20160622151500	https://beijingtoday.com.cn/2016/06/beijing-offers-subsidy-tianjin-hebei-bound-pensioners/",,,,,
"552845453	20160622	201606	2016	2016.4712	CHN	BEIJING	CHN																		0	050	050	05	1	3.5	5	1	5	-3.59897172236504	4	Musudan", Hamgyong-bukto," North Korea	KN	KN17	39533	40.8353	129.713	-180069	0								4	Musudan", Hamgyong-bukto," North Korea	KN	KN17	39533	40.8353	129.713	-180069	20160622151500	http://www.northkoreatimes.com/index.php/sid/245192907",,,,,
"552845454	20160622	201606	2016	2016.4712	CHN	BEIJING	CHN																		0	050	050	05	1	3.5	5	1	5	-0.40257648953301	3	World Bank", District of Columbia," United States	US	USDC	DC001	38.899	-77.0422	2002658	0								3	World Bank", District of Columbia," United States	US	USDC		38.899	-77.0422	2002658	20160622151500	http://www.sierraleonetimes.com/index.php/sid/245192907",,,,,
"552845455	20160622	201606	2016	2016.4712	CHN	BEIJING	CHN																		0	050	050	05	1	3.5	5	1	5	-2.65210608424337	1	Ireland	EI	EI		53	-8	EI	0								1	Ireland	EI	EI		53	-8	EI	20160622151500	http://www.irishsun.com/index.php/sid/245192907",,,,,,,,,
"552845456	20160622	201606	2016	2016.4712	CHN	CHINESE	CHN								AFR	AFRICA	AFR								1	051	051	05	1	3.4	2	1	2	2.11764705882353	1	Sierra Leone	SL	SL		8.5	-11.5	SL	1	Sierra Leone	SL	SL		8.5	-11.5	SL	1	Sierra Leone	SL	SL		8.5	-11.5	SL	20160622151500	http://awoko.org/2016/06/22/sierra-leone-news-as-3rd-forum-on-china-africa-media-cooperation-starts/",,,,,,,,,
"552845457	20160622	201606	2016	2016.4712	CHN	CHINA	CHN								BGR	BULGARIA	BGR								1	036	036	03	1	4.0	2	1	2	7.69230769230773	1	Albania	AL	AL		41	20	AL	1	Italy	IT	IT		42.8333	12.8333	IT	1	Italy	IT	IT		42.8333	12.8333	IT	20160622151500	http://www.broadwayworld.com/scotland/article/Lithuanian-Dance-Project-CONTEMPORARY-Set-for-Edinburgh-Fringe-20160622",,,,,,,,,
"552845458	20160622	201606	2016	2016.4712	CHN	CHINA	CHN								BGR	BULGARIA	BGR								1	036	036	03	1	4.0	6	1	6	7.69230769230773	1	China	CH	CH		35	105	CH	1	Bulgaria	BU	BU		43	25	BU	1	Italy	IT	IT		42.8333	12.8333	IT	20160622151500	http://www.broadwayworld.com/scotland/article/Lithuanian-Dance-Project-CONTEMPORARY-Set-for-Edinburgh-Fringe-20160622",,,,,,,,,
"552845459	20160622	201606	2016	2016.4712	CHN	CHINA	CHN								BGR	BULGARIA	BGR								1	036	036	03	1	4.0	2	1	2	7.69230769230773	1	Italy	IT	IT		42.8333	12.8333	IT	4	Edinburgh", Edinburgh, City of," United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh", Edinburgh, City of," United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20160622151500	http://www.broadwayworld.com/scotland/article/Lithuanian-Dance-Project-CONTEMPORARY-Set-for-Edinburgh-Fringe-20160622",,,
"552845460	20160622	201606	2016	2016.4712	CHN	CHINESE	CHN								BRN	BRUNEI	BRN								1	120	120	12	3	-4.0	4	1	4	0	4	Hainan", Hainan," China	CH	CH31	13072	18.9394	109.484	6025157	4	Paracels", disputed," Paracel Islands	PF	PF0Z	74014	16.5	112.25	-1322983	4	Woody Island", disputed," Paracel Islands	PF	PF0Z	74014	16.8333	112.333	-1323114	20160622151500	http://www.worldbulletin.net/haberler/174130/china-to-launch-cruises-to-spratly-islands",,,
"552845461	20160622	201606	2016	2016.4712	CHN	CHINA	CHN								BUS	BUSINESS						BUS			1	010	010	01	1	0.0	8	2	8	0.604244927101165	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20160622151500	http://www.bakingbusiness.com/articles/news_home/Business/2016/06/The_evolution_of_Dunkin_Donuts.aspx?ID=%7BD4156145-B023-46D3-9C43-869046898B77%7D&cck=1",,,,,,,,,
"552845462	20160622	201606	2016	2016.4712	CHN	CHINA	CHN								CHNCVL	CHINA	CHN					CVL			1	051	051	05	1	3.4	4	1	4	0	4	Tianjin", Tianjin," China	CH	CH28	13279	39.1422	117.177	-1928564	4	Beijing", Beijing," China	CH	CH22	13001	39.9289	116.388	-1898541	4	Tianjin", Tianjin," China	CH	CH28	13279	39.1422	117.177	-1928564	20160622151500	https://beijingtoday.com.cn/2016/06/beijing-offers-subsidy-tianjin-hebei-bound-pensioners/",,,
"552845463	20160622	201606	2016	2016.4712	CHN	BEIJING	CHN								CVL	RESIDENTS						CVL			1	051	051	05	1	3.4	4	1	4	0	4	Tianjin", Tianjin," China	CH	CH28	13279	39.1422	117.177	-1928564	4	Beijing", Beijing," China	CH	CH22	13001	39.9289	116.388	-1898541	4	Tianjin", Tianjin," China	CH	CH28	13279	39.1422	117.177	-1928564	20160622151500	https://beijingtoday.com.cn/2016/06/beijing-offers-subsidy-tianjin-hebei-bound-pensioners/",,,
