"667144079	20170622	201706	2017	2017.4712	BRA	BRAZIL	BRA								RUS	RUSSIA	RUS								1	030	030	03	1	4.0	4	1	4	1.85185185185185	1	Brazil	BR	BR		-10	-55	BR	1	Russia	RS	RS		60	100	RS	1	Brazil	BR	BR		-10	-55	BR	20170622104500	http://hosted.ap.org/dynamic/stories/E/EU_RUSSIA_BRAZIL?SITE=AP&SECTION=HOME&TEMPLATE=DEFAULT&CTIME=2017-06-22-06-28-15",,,,,,,,,
"667144080	20170622	201706	2017	2017.4712	BRA	BRAZIL	BRA								RUS	RUSSIA	RUS								1	030	030	03	1	4.0	1	1	1	1.85185185185185	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Brazil	BR	BR		-10	-55	BR	20170622104500	http://hosted.ap.org/dynamic/stories/E/EU_RUSSIA_BRAZIL?SITE=AP&SECTION=HOME&TEMPLATE=DEFAULT&CTIME=2017-06-22-06-28-15",,,,,,,,,
"667144081	20170622	201706	2017	2017.4712	BRA	BRAZIL	BRA								RUS	RUSSIA	RUS								1	050	050	05	1	3.5	1	1	1	2.14285714285714	4	Moscow", Moskva," Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow", Moskva," Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Brazil	BR	BR		-10	-55	BR	20170622104500	http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-06-22-EU--Russia-Brazil/id-658cc23a4ee24befa884e657c9bf8d00",,,,,
"667144082	20170622	201706	2017	2017.4712	BRA	BRAZIL	BRA								RUS	RUSSIA	RUS								1	050	050	05	1	3.5	4	1	4	2.14285714285714	1	Brazil	BR	BR		-10	-55	BR	4	Moscow", Moskva," Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Brazil	BR	BR		-10	-55	BR	20170622104500	http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-06-22-EU--Russia-Brazil/id-658cc23a4ee24befa884e657c9bf8d00",,,,,,,
"667144083	20170622	201706	2017	2017.4712	BRA	BRAZIL	BRA								RUS	RUSSIA	RUS								1	050	050	05	1	3.5	4	1	4	1.85185185185185	1	Brazil	BR	BR		-10	-55	BR	1	Russia	RS	RS		60	100	RS	1	Brazil	BR	BR		-10	-55	BR	20170622104500	http://hosted.ap.org/dynamic/stories/E/EU_RUSSIA_BRAZIL?SITE=AP&SECTION=HOME&TEMPLATE=DEFAULT&CTIME=2017-06-22-06-28-15",,,,,,,,,
"667144084	20170622	201706	2017	2017.4712	BRA	BRAZIL	BRA								RUS	RUSSIA	RUS								1	050	050	05	1	3.5	1	1	1	1.85185185185185	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Brazil	BR	BR		-10	-55	BR	20170622104500	http://hosted.ap.org/dynamic/stories/E/EU_RUSSIA_BRAZIL?SITE=AP&SECTION=HOME&TEMPLATE=DEFAULT&CTIME=2017-06-22-06-28-15",,,,,,,,,
"667144085	20170622	201706	2017	2017.4712	BRA	BRAZIL	BRA								RUS	RUSSIA	RUS								1	061	061	06	2	6.4	5	1	5	2.14285714285714	1	Brazil	BR	BR		-10	-55	BR	4	Moscow", Moskva," Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow", Moskva," Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20170622104500	http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-06-22-EU--Russia-Brazil/id-658cc23a4ee24befa884e657c9bf8d00",,,,,
"667144086	20170622	201706	2017	2017.4712	BRA	BRAZIL	BRA								RUS	RUSSIA	RUS								1	061	061	06	2	6.4	5	1	5	1.85185185185185	1	Brazil	BR	BR		-10	-55	BR	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20170622104500	http://hosted.ap.org/dynamic/stories/E/EU_RUSSIA_BRAZIL?SITE=AP&SECTION=HOME&TEMPLATE=DEFAULT&CTIME=2017-06-22-06-28-15",,,,,,,,,
"667144087	20170622	201706	2017	2017.4712	BRN	BRUNEI	BRN								VNM	VIETNAM	VNM								1	040	040	04	1	1.0	1	1	1	-4.51505016722408	4	Jinan", Shandong," China	CH	CH25	13238	36.6683	116.997	-1912283	4	Hanoi", Ha N?i, Vietnam," Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	4	Hanoi", Ha N?i, Vietnam," Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	20170622104500	http://www.scmp.com/news/china/diplomacy-defence/article/2099560/pla-general-skipped-south-china-sea-meeting-during",
"667144088	20170622	201706	2017	2017.4712	BRN	BRUNEI	BRN								VNM	VIETNAM	VNM								1	040	040	04	1	1.0	1	1	1	-4.51505016722408	4	Hanoi", Ha N?i, Vietnam," Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	4	Hanoi", Ha N?i, Vietnam," Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	4	Hanoi", Ha N?i, Vietnam," Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	20170622104500	http://www.scmp.com/news/china/diplomacy-defence/article/2099560/pla-general-skipped-south-china-sea-meeting-during"
"667144089	20170622	201706	2017	2017.4712	BRN	BRUNEI	BRN								VNM	VIETNAM	VNM								1	125	125	12	3	-5.0	4	1	4	-4.51505016722408	4	Hanoi", Ha N?i, Vietnam," Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	4	Hanoi", Ha N?i, Vietnam," Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	4	Hanoi", Ha N?i, Vietnam," Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	20170622104500	http://www.scmp.com/news/china/diplomacy-defence/article/2099560/pla-general-skipped-south-china-sea-meeting-during"
"667144090	20170622	201706	2017	2017.4712	BUS	COMPANIES						BUS													1	010	010	01	1	0.0	5	1	5	-3.21592649310873	5	Uttar Pradesh", Uttar Pradesh," India	IN	IN36	17938	27.25	80.75	-2113996	0								5	Uttar Pradesh", Uttar Pradesh," India	IN	IN36	17938	27.25	80.75	-2113996	20170622104500	http://timesofindia.indiatimes.com/business/india-business/how-to-avoid-online-frauds-and-scams-pro-tips/articleshow/59267428.cms",,,,,
"667144091	20170622	201706	2017	2017.4712	BUS	COMPANIES						BUS													1	010	010	01	1	0.0	6	1	6	-3.05555555555555	3	Philadelphia", Pennsylvania," United States	US	USPA	PA101	39.9523	-75.1638	1209052	0								3	Philadelphia", Pennsylvania," United States	US	USPA	PA101	39.9523	-75.1638	1209052	20170622104500	http://philadelphia.cbslocal.com/2017/06/22/minivan-towed-with-girl-inside/",,,,,
"667144092	20170622	201706	2017	2017.4712	BUS	INVESTOR						BUS													0	015	015	01	1	0.0	1	1	1	-0.79575596816977	1	China	CH	CH		35	105	CH	0								4	Toronto", Ontario," Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20170622104500	http://www.zerohedge.com/news/2017-06-22/buffett-stuns-market-after-berkshire-acquires-384-home-capital-group-provides-c2-bil",,,,,,,
"667144093	20170622	201706	2017	2017.4712	BUS	INVESTOR						BUS													0	015	015	01	1	0.0	4	1	4	-0.79575596816977	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20170622104500	http://www.zerohedge.com/news/2017-06-22/buffett-stuns-market-after-berkshire-acquires-384-home-capital-group-provides-c2-bil",,,,,,,,,
"667144094	20170622	201706	2017	2017.4712	BUS	MANUFACTURER						BUS													1	020	020	02	1	3.0	10	1	10	5.65110565110565	4	Kwankwaso", Kano," Nigeria	NI	NI29	191042	11.8509	8.396	-2017003	0								4	Kwankwaso", Kano," Nigeria	NI	NI29	191042	11.8509	8.396	-2017003	20170622104500	https://www.naij.com/1111314-how-choose-cool-inexpensive-gyroboard-best-guide-a-newbie.html",,,,,
"667144095	20170622	201706	2017	2017.4712	BUS	BUSINESS						BUS													0	020	020	02	1	3.0	6	1	6	6.35964912280701	1	Sri Lanka	CE	CE		7	81	CE	0								1	Sri Lanka	CE	CE		7	81	CE	20170622104500	http://www.dailymirror.lk/article/Lewie-Diasz-s-Marketing-Business-STRATEGY-book-launched--131433.html",,,,,,,,,
"667144096	20170622	201706	2017	2017.4712	BUS	COMPANY						BUS													1	031	031	03	1	5.2	30	1	10	3.97350993377483	4	Mpumalanga", KwaZulu-Natal," South Africa	SF	SF02	77334	-27.8818	31.534	-1263555	0								4	Mpumalanga", KwaZulu-Natal," South Africa	SF	SF02	77334	-27.8818	31.534	-1263555	20170622104500	http://citizen.co.za/business/business-news/1548965/south32-awards-r158m-coal-contract-100-black-owned-company/",,,,,
"667144097	20170622	201706	2017	2017.4712	BUS	INDUSTRY						BUS													0	036	036	03	1	4.0	2	1	2	1.48698884758364	4	Oxford County", Ontario," Canada	CA	CA08	12672	43.0833	-80.8333	-570823	0								4	Oxford County", Ontario," Canada	CA	CA08	12672	43.0833	-80.8333	-570823	20170622104500	https://www.greenbiz.com/article/how-canadas-dairy-capital-became-change-agent-renewables",,,,,
"667144098	20170622	201706	2017	2017.4712	BUS	INDUSTRY						BUS													1	042	042	04	1	1.9	4	1	4	1.63934426229508	4	Lucindale", South Australia," Australia	AS	AS05	5293	-36.9727	140.37	-1584785	0								4	Lucindale", South Australia," Australia	AS	AS05	5293	-36.9727	140.37	-1584785	20170622104500	http://www.naracoorteherald.com.au/story/4747316/grdc-forum-at-lucindale/?cs=1488",,,,,
"667144099	20170622	201706	2017	2017.4712	BUS	BUSINESS						BUS													1	042	042	04	1	1.9	10	1	10	0	3	Boston", Massachusetts," United States	US	USMA	MA025	42.3584	-71.0598	617565	0								3	Boston", Massachusetts," United States	US	USMA	MA025	42.3584	-71.0598	617565	20170622104500	http://www.brand-e.biz/home/uk-based-village-hotels-is-looking-to-roll-out-virtual-assistant-amazon-alexa-across-its-28-hotels-while-siri-is-also-looking-to-break-into-the-travel-market",,,,,
"667144100	20170622	201706	2017	2017.4712	BUS	COMPANY						BUS													1	042	042	04	1	1.9	10	1	10	12.6760563380282	1	Kuwait	KU	KU		29.3375	47.6581	KU	0								1	Kuwait	KU	KU		29.3375	47.6581	KU	20170622104500	http://www.arabtimesonline.com/news/noor-capital-markets-announces-winner-grand-campaign-employees-honored-annual-ghabqa/",,,,,,,,,
"667144101	20170622	201706	2017	2017.4712	BUS	COMPANIES						BUS													1	043	043	04	1	2.8	2	1	2	3.37268128161889	4	Dawlish", Devon," United Kingdom	UK	UKD4	40104	50.5833	-3.46667	-2594134	0								4	Dawlish", Devon," United Kingdom	UK	UKD4	40104	50.5833	-3.46667	-2594134	20170622104500	http://www.railwaygazette.com/news/single-view/view/uk-railway-news-round-up-16.html",,,,,
"667144102	20170622	201706	2017	2017.4712	BUS	COMPANIES						BUS													1	043	043	04	1	2.8	8	1	8	3.37268128161889	1	Jordan	JO	JO		31	36	JO	0								1	Jordan	JO	JO		31	36	JO	20170622104500	http://www.railwaygazette.com/news/single-view/view/uk-railway-news-round-up-16.html",,,,,,,,,
"667144103	20170622	201706	2017	2017.4712	BUS	CREDIT UNION						BUS													1	046	046	04	1	7.0	3	1	3	1.94174757281553	2	Rhode Island"," United States	US	USRI		41.6772	-71.5101	RI	0								2	Rhode Island"," United States	US	USRI		41.6772	-71.5101	RI	20170622104500	http://www.golocalprov.com/lifestyle/kiel-james-patrick-ri-sea-grant-summer-style-with-blueprint-5-on-thursdays",,,,,,,
"667144104	20170622	201706	2017	2017.4712	BUS	INDUSTRY						BUS													1	051	051	05	1	3.4	4	1	4	1.63934426229508	4	Lucindale", South Australia," Australia	AS	AS05	5293	-36.9727	140.37	-1584785	0								4	Lucindale", South Australia," Australia	AS	AS05	5293	-36.9727	140.37	-1584785	20170622104500	http://www.naracoorteherald.com.au/story/4747316/grdc-forum-at-lucindale/?cs=1488",,,,,
"667144105	20170622	201706	2017	2017.4712	BUS	COMPANIES						BUS													1	051	051	05	1	3.4	10	1	10	-4.21455938697318	3	Scott Depot", West Virginia," United States	US	USWV	WV079	38.4418	-81.9168	1546516	0								3	Scott Depot", West Virginia," United States	US	USWV		38.4418	-81.9168	1546516	20170622104500	http://www.theintermountain.com/opinion/editorials/2017/06/corruption/",,,,,
"667144106	20170622	201706	2017	2017.4712	BUS	BANK						BUS													1	051	051	05	1	3.4	10	1	10	6.74846625766871	1	Ethiopia	ET	ET		8	38	ET	0								1	Ethiopia	ET	ET		8	38	ET	20170622104500	http://nigerianpilot.com/eca-afdb-re-commit-to-advancing-africas-devt/",,,,,,,,,
"667144107	20170622	201706	2017	2017.4712	BUS	COMPANY						BUS													1	070	070	07	2	7.0	8	1	8	2.78637770897832	4	Johannesburg", Gauteng," South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	0								4	Johannesburg", Gauteng," South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20170622104500	http://www.itweb.co.za/index.php?option=com_content&view=article&id=162774",,,,,
"667144108	20170622	201706	2017	2017.4712	BUS	COMPANY						BUS													1	070	070	07	2	7.0	2	1	2	2.78637770897832	4	Mwabu", Southern," Zambia	ZA	ZA04	18585	-8.56667	29.0833	-2298400	0								4	Mwabu", Southern," Zambia	ZA	ZA04	18585	-8.56667	29.0833	-2298400	20170622104500	http://www.itweb.co.za/index.php?option=com_content&view=article&id=162774",,,,,
"667144109	20170622	201706	2017	2017.4712	BUS	INDUSTRY						BUS													1	070	070	07	2	7.0	8	1	8	4.99001996007983	2	Maryland"," United States	US	USMD		39.0724	-76.7902	MD	0								2	Maryland"," United States	US	USMD		39.0724	-76.7902	MD	20170622104500	http://country1029wkik.com/local-news-stories/272943ea608a0fa2a2d3d6d85f264ddc",,,,,,,
"667144110	20170622	201706	2017	2017.4712	BUS	COMPANIES						BUS													0	071	071	07	2	7.4	8	1	8	-1.12459307487423	2	Kansas"," United States	US	USKS		38.5111	-96.8005	KS	0								2	Kansas"," United States	US	USKS		38.5111	-96.8005	KS	20170622104500	https://newrepublic.com/minutes/143440/democrats-can-compete-almost-anywhere",,,,,,,
"667144111	20170622	201706	2017	2017.4712	BUS	BUSINESS						BUS													1	071	071	07	2	7.4	10	1	10	6.34920634920635	2	Virginia"," United States	US	USVA		37.768	-78.2057	VA	0								2	Virginia"," United States	US	USVA		37.768	-78.2057	VA	20170622104500	http://www.newsadvance.com/work_it_lynchburg/news/tobacco-region-revitalization-commission-launches-new-website/article_844bc61d-5224-5128-a8a0-3ff72d4ca261.html",,,,,,,
"667144112	20170622	201706	2017	2017.4712	BUS	COMPANIES						BUS													0	071	071	07	2	7.4	2	1	2	-1.12459307487423	2	West Virginia"," United States	US	USWV		38.468	-80.9696	WV	0								2	West Virginia"," United States	US	USWV		38.468	-80.9696	WV	20170622104500	https://newrepublic.com/minutes/143440/democrats-can-compete-almost-anywhere",,,,,,,
"667144113	20170622	201706	2017	2017.4712	BUS	MANUFACTURER						BUS													1	110	110	11	3	-2.0	10	1	10	5.65110565110565	4	Kwankwaso", Kano," Nigeria	NI	NI29	191042	11.8509	8.396	-2017003	0								4	Kwankwaso", Kano," Nigeria	NI	NI29	191042	11.8509	8.396	-2017003	20170622104500	https://www.naij.com/1111314-how-choose-cool-inexpensive-gyroboard-best-guide-a-newbie.html",,,,,
"667144114	20170622	201706	2017	2017.4712	BUS	COMPANY						BUS													0	110	110	11	3	-2.0	3	1	3	1.0551948051948	3	El Paso", Texas," United States	US	USTX	TX141	31.7587	-106.487	1380946	0								2	Texas"," United States	US	USTX		31.106	-97.6475	TX	20170622104500	http://energy.einnews.com/pr_news/388282449/texas-mineral-resources-establishes-american-mineral-reclamation-llc-to-add-strategic-line-of-business",,,,,,
"667144115	20170622	201706	2017	2017.4712	BUS	AIRLINE						BUS													1	111	111	11	3	-2.0	5	1	5	-3.37164750957854	1	Qatar	QA	QA		25.5	51.25	QA	0								1	Qatar	QA	QA		25.5	51.25	QA	20170622104500	http://www.firstpost.com/india/sexual-harrassment-onboard-flights-do-airlines-prioritise-brand-image-over-justice-to-crew-passengers-3734225.html",,,,,,,,,
"667144116	20170622	201706	2017	2017.4712	BUS	BOSS						BUS													0	120	120	12	3	-4.0	5	1	5	0.22547914317926	4	Kogi", Nigeria (general)," Nigeria	NI	NI00	190990	12.55	6.63333	-2015590	0								4	Kogi", Nigeria (general)," Nigeria	NI	NI00	190990	12.55	6.63333	-2015590	20170622104500	http://nigerianpilot.com/nigerias-naseni-as-gateway-to-credible-polls-in-africa/",,,,,
"667144117	20170622	201706	2017	2017.4712	BUS	INVESTOR						BUS													1	120	120	12	3	-4.0	10	1	10	0.95238095238095	4	Dar Es Salaam", Dar es Salaam," Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	0								4	Dar Es Salaam", Dar es Salaam," Tanzania	TZ	TZ23	48390	-6.8	39.2833	-2562166	20170622104500	http://allafrica.com/stories/201706220447.html",,,,,
"667144118	20170622	201706	2017	2017.4712	BUS	BOSS						BUS													0	120	120	12	3	-4.0	5	1	5	0.19900497512438	4	Obanikoro", Lagos," Nigeria	NI	NI05	191296	6.54722	3.37028	48374	0								4	Obanikoro", Lagos," Nigeria	NI	NI05	191296	6.54722	3.37028	48374	20170622104500	https://politics.naij.com/1111336-nigerias-naseni-gateway-credible-polls-africa.html",,,,,
"667144119	20170622	201706	2017	2017.4712	BUS	BUSINESS						BUS													1	190	190	19	4	-10.0	10	1	10	-0.27958993476234	1	Iraq	IZ	IZ		33	44	IZ	0								1	Iraq	IZ	IZ		33	44	IZ	20170622104500	http://community.effinghamherald.net/blogs/detail/35772/",,,,,,,,,
"667144120	20170622	201706	2017	2017.4712	BUS	BANK						BUS			AFG	AFGHANISTAN	AFG								1	1832	183	18	4	-10.0	2	1	2	-7.85714285714286	4	Kabul", Kabol," Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	5	Helmand", Helmand," Afghanistan	AF	AF10	3544	31	64	-3377342	5	Helmand", Helmand," Afghanistan	AF	AF10	3544	31	64	-3377342	20170622104500	http://www.foxnews.com/world/2017/06/22/afghanistan-car-bombing-at-least-29-killed-in-attack-outside-bank.html",,,
"667144121	20170622	201706	2017	2017.4712	BUS	BANK						BUS			AFG	AFGHANISTAN	AFG								1	194	194	19	4	-10.0	8	1	8	-15.7142857142857	5	Helmand", Helmand," Afghanistan	AF	AF10	3544	31	64	-3377342	4	Kabul", Kabol," Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	5	Helmand", Helmand," Afghanistan	AF	AF10	3544	31	64	-3377342	20170622104500	https://www.efe.com/efe/english/portada/at-least-20-dead-55-injured-in-car-bomb-attack-on-bank-branch-afghanistan/50000260-3304462",,,
"667144122	20170622	201706	2017	2017.4712	BUS	COMPANY						BUS			AFR	AFRICA	AFR								1	031	031	03	1	5.2	8	1	8	3.97350993377483	4	Mpumalanga", KwaZulu-Natal," South Africa	SF	SF02	77334	-27.8818	31.534	-1263555	4	Mpumalanga", KwaZulu-Natal," South Africa	SF	SF02	77334	-27.8818	31.534	-1263555	4	Mpumalanga", KwaZulu-Natal," South Africa	SF	SF02	77334	-27.8818	31.534	-1263555	20170622104500	http://citizen.co.za/business/business-news/1548965/south32-awards-r158m-coal-contract-100-black-owned-company/",,,
"667144123	20170622	201706	2017	2017.4712	BUS	BANK						BUS			ARE	UNITED ARAB EMIRATES	ARE								1	046	046	04	1	7.0	2	1	2	-1.51228733459357	4	Etisalat", Dubayy," United Arab Emirates	AE	AE03	28575	25.2632	55.3146	11382880	4	Etisalat", Dubayy," United Arab Emirates	AE	AE03	28575	25.2632	55.3146	11382880	4	Etisalat", Dubayy," United Arab Emirates	AE	AE03	28575	25.2632	55.3146	11382880	20170622104500	http://www.premiumtimesng.com/business/business-news/234752-etisalat-says-consistently-repaid-loan.html",,,
"667144124	20170622	201706	2017	2017.4712	BUS	INDUSTRY						BUS			AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	6	1	6	1.63934426229508	4	Lucindale", South Australia," Australia	AS	AS05	5293	-36.9727	140.37	-1584785	4	Lucindale", South Australia," Australia	AS	AS05	5293	-36.9727	140.37	-1584785	4	Lucindale", South Australia," Australia	AS	AS05	5293	-36.9727	140.37	-1584785	20170622104500	http://www.naracoorteherald.com.au/story/4747316/grdc-forum-at-lucindale/?cs=1488",,,
"667144125	20170622	201706	2017	2017.4712	BUS	INDUSTRY						BUS			AUS	AUSTRALIA	AUS								1	051	051	05	1	3.4	6	1	6	1.63934426229508	4	Lucindale", South Australia," Australia	AS	AS05	5293	-36.9727	140.37	-1584785	4	Lucindale", South Australia," Australia	AS	AS05	5293	-36.9727	140.37	-1584785	4	Lucindale", South Australia," Australia	AS	AS05	5293	-36.9727	140.37	-1584785	20170622104500	http://www.naracoorteherald.com.au/story/4747316/grdc-forum-at-lucindale/?cs=1488",,,
"667144126	20170622	201706	2017	2017.4712	BUS	BUSINESS						BUS			CRM	SEX WORKER						CRM			0	042	042	04	1	1.9	1	1	1	-0.49566294919455	4	Machakos", Eastern," Kenya	KE	KE03	18585	-1.51667	37.2667	-2254318	4	Machakos", Eastern," Kenya	KE	KE03	18585	-1.51667	37.2667	-2254318	4	Machakos", Eastern," Kenya	KE	KE03	18585	-1.51667	37.2667	-2254318	20170622104500	https://www.sde.co.ke/article/2001244488/do-you-live-in-these-estates-commercial-sex-workers-have-set-up-base-in-residential-areas",,,
"667144127	20170622	201706	2017	2017.4712	BUS	COMPANY						BUS			CVL	ENGINEER						CVL			1	046	046	04	1	7.0	5	1	5	3.73134328358209	4	London", London, City of," United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London", London, City of," United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London", London, City of," United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20170622104500	http://www.marketwatch.com/story/upstream-announces-guy-krief-as-new-ceo-2017-06-22"
"667144128	20170622	201706	2017	2017.4712	BUS	AIRLINE						BUS			FRA	FRENCH	FRA								1	057	057	05	1	8.0	3	1	3	1.37931034482758	4	Tehran", Tehran," Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Paris", France (general)," France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Tehran", Tehran," Iran	IR	IR26	41130	35.75	51.5148	10074674	20170622104500	http://en.trend.az/iran/business/2769634.html",,,
"667144129	20170622	201706	2017	2017.4712	BUS	AIRLINE						BUS			FRA	FRENCH	FRA								1	057	057	05	1	8.0	2	1	2	1.37931034482758	4	Tehran", Tehran," Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran", Tehran," Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran", Tehran," Iran	IR	IR26	41130	35.75	51.5148	10074674	20170622104500	http://en.trend.az/iran/business/2769634.html",,,
"667144130	20170622	201706	2017	2017.4712	BUS	COMPANY						BUS			FRA	FRANCE	FRA								1	062	062	06	2	7.4	5	1	5	3.0716723549488	1	Germany	GM	GM		51	9	GM	1	Germany	GM	GM		51	9	GM	1	Germany	GM	GM		51	9	GM	20170622104500	http://www.chemeurope.com/en/news/163790/shimadzu-acquires-specialist-for-isotope-labeled-standards.html",,,,,,,,,
"667144131	20170622	201706	2017	2017.4712	BUS	AIRLINE						BUS			FRA	PARIS	FRA								1	100	100	10	3	-5.0	10	1	10	1.00334448160535	4	Dubai", Dubayy," United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai", Dubayy," United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai", Dubayy," United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20170622104500	http://www.arabtimesonline.com/news/emirates-flydubai-seek-closer-ties/",,,
"667144132	20170622	201706	2017	2017.4712	BUS	INDUSTRY						BUS			GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	6	1	6	2.02702702702703	4	London", London, City of," United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Buckingham Palace", Westminster," United Kingdom	UK	UKP5	40110	51.5	-0.133333	-2591190	4	London", London, City of," United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20170622104500	http://energy.einnews.com/article/388284827/live",
"667144133	20170622	201706	2017	2017.4712	BUS	INDUSTRY						BUS			GBRHLH	LONDON	GBR					HLH			1	036	036	03	1	4.0	2	1	2	2.02702702702703	4	London", London, City of," United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London", London, City of," United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London", London, City of," United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20170622104500	http://energy.einnews.com/article/388284827/live"
"667144134	20170622	201706	2017	2017.4712	BUS	CORPORATION						BUS			GOV	PRESIDENT						GOV			0	010	010	01	1	0.0	4	1	4	-3.88839005313899	2	Rhode Island"," United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island"," United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island"," United States	US	USRI		41.6772	-71.5101	RI	20170622104500	http://www.golocalprov.com/politics/fecteau-democrats-lose-again",,,,,,
"667144135	20170622	201706	2017	2017.4712	BUS	CORPORATION						BUS			GOV	PRESIDENT						GOV			0	020	020	02	1	3.0	4	1	4	-3.88839005313899	2	Rhode Island"," United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island"," United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island"," United States	US	USRI		41.6772	-71.5101	RI	20170622104500	http://www.golocalprov.com/politics/fecteau-democrats-lose-again",,,,,,
"667144136	20170622	201706	2017	2017.4712	BUS	TRADER						BUS			IGOBUSOPC	OPEC		OPC				IGO	BUS		1	012	012	01	1	-0.4	5	1	5	-7.06713780918728	1	United Kingdom	UK	UK		54	-2	UK	1	United Kingdom	UK	UK		54	-2	UK	1	United Kingdom	UK	UK		54	-2	UK	20170622104500	http://www.cityam.com/267148/oil-stuck-below-45-its-lowest-since-november",,,,,,,,,
"667144137	20170622	201706	2017	2017.4712	BUS	BUSINESS						BUS			IRN	IRAN	IRN								1	100	100	10	3	-5.0	4	1	4	-2.72108843537415	4	Baghdad", Baghdad," Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20170622104500	http://www.rudaw.net/english/kurdistan/220620172",,,,,,,
"667144138	20170622	201706	2017	2017.4712	BUS	BUSINESS						BUS			IRN	IRAN	IRN								1	100	100	10	3	-5.0	6	1	6	-2.72108843537415	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20170622104500	http://www.rudaw.net/english/kurdistan/220620172",,,,,,,,,
"667144139	20170622	201706	2017	2017.4712	BUS	BUSINESS						BUS			KEN	KENYA	KEN								0	042	042	04	1	1.9	4	1	4	-0.49566294919455	4	Machakos", Eastern," Kenya	KE	KE03	18585	-1.51667	37.2667	-2254318	4	Machakos", Eastern," Kenya	KE	KE03	18585	-1.51667	37.2667	-2254318	4	Machakos", Eastern," Kenya	KE	KE03	18585	-1.51667	37.2667	-2254318	20170622104500	https://www.sde.co.ke/article/2001244488/do-you-live-in-these-estates-commercial-sex-workers-have-set-up-base-in-residential-areas",,,
"667144140	20170622	201706	2017	2017.4712	BUS	SERVER						BUS			MED	WEBSITE						MED			1	043	043	04	1	2.8	10	1	10	-3.90243902439024	4	Mutema", Masvingo," Zimbabwe	ZI	ZI08	40197	-19.8901	31.9488	10805219	4	Mutema", Masvingo," Zimbabwe	ZI	ZI08	40197	-19.8901	31.9488	10805219	4	Mutema", Masvingo," Zimbabwe	ZI	ZI08	40197	-19.8901	31.9488	10805219	20170622104500	http://www.techzim.co.zw/2017/06/update-harare-institute-technology-cyber-hack/",,,
